numRules,groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,1,random-fuzzy-match,3,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,exact-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
2904,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
3960,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
3495,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
54,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
5457,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
172,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
1640,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
301,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,1,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
1014,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
1282,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
3468,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-colocate-uniform,48,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
625,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
34,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
154,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
15,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
9,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
285,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
18,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
637,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
625,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
34,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
154,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
15,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
9,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
285,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
18,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
637,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
188,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
4,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
37,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
75,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
177,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
188,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
4,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
37,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
75,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
1,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
177,uniform,colocate-uniform,uniform,0,random-fuzzy-match,3,3,12,64000
361,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
1,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
2,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
1,uniform,colocate-uniform,uniform,1,exact-match,3,3,0,10000
13483,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
7178,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
2197,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
940,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
3239,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
1098,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
2358,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
3855,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
8782,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
6577,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
5016,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
12154,uniform,colocate-uniform,uniform,1,random-fuzzy-match,1,3,6,64000
2281,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
1098,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
372,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
170,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
309,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
1776,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
1454,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
607,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
2174,uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000
151,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
270,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
187,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
203,uniform,colocate-uniform,uniform,1,random-fuzzy-match,3,3,0,10000
269,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
2210,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
182,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
105,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
1138,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
856,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
1749,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
501,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
176,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,10000
269,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
2210,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
182,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
105,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
1138,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
856,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
1749,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
501,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
176,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,0,64000
77,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
662,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
108,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
30,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
328,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
228,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
531,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
159,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
103,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,10000
77,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
662,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
108,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
30,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
328,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
228,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
0,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
531,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
159,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
103,uniform,colocate-uniform,uniform,2,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,12,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,6,64000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,0,random-fuzzy-match,3,3,0,10000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
198,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
4202,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
199,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
76,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
199,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
178,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
2038,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,1,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
0,wve,colocate-colocate-uniform,12,1,random-fuzzy-match,3,3,0,64000
